dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_group_of_skiers_gather_at_the_top_of_a_hil_p_7330ed01-7451-4735-b591-5f2a0bd1d8c6_1.png,-0.045518871396780014
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_group_of_skiers_gather_at_the_top_of_a_hil_p_7330ed01-7451-4735-b591-5f2a0bd1d8c6_2.png,-0.03195783495903015
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_large_group_of_skiers_gather_at_the_top_of_a_hil_p_7330ed01-7451-4735-b591-5f2a0bd1d8c6_3.png,-0.048394765704870224
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_llama_and_white_horse_standing_next_to_each_other__612cfb7c-b664-4a09-9625-4da97013b1f7_0.png,-0.028492014855146408
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_llama_and_white_horse_standing_next_to_each_other__612cfb7c-b664-4a09-9625-4da97013b1f7_1.png,-0.030869118869304657
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_llama_and_white_horse_standing_next_to_each_other__612cfb7c-b664-4a09-9625-4da97013b1f7_2.png,-0.035291098058223724
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_llama_and_white_horse_standing_next_to_each_other__612cfb7c-b664-4a09-9625-4da97013b1f7_3.png,-0.0358162522315979
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_and_child_pose_for_a_picture_together_photogra_806406d9-be0d-4ad3-b0fe-bc18b98d2ef8_0.png,-0.033422742038965225
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_and_child_pose_for_a_picture_together_photogra_806406d9-be0d-4ad3-b0fe-bc18b98d2ef8_1.png,-0.02533617615699768
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_and_child_pose_for_a_picture_together_photogra_806406d9-be0d-4ad3-b0fe-bc18b98d2ef8_2.png,-0.030647557228803635
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_and_child_pose_for_a_picture_together_photogra_806406d9-be0d-4ad3-b0fe-bc18b98d2ef8_3.png,-0.03275443613529205
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_being_kiss_by_a_baby_elephant_with_its_trunk_p_86e924eb-e8f8-4af1-8eb4-b54a8cf4e884_0.png,-0.028449099510908127
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_being_kiss_by_a_baby_elephant_with_its_trunk_p_86e924eb-e8f8-4af1-8eb4-b54a8cf4e884_1.png,-0.03322478011250496
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_being_kiss_by_a_baby_elephant_with_its_trunk_p_86e924eb-e8f8-4af1-8eb4-b54a8cf4e884_2.png,-0.03388576582074165
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_being_kiss_by_a_baby_elephant_with_its_trunk_p_86e924eb-e8f8-4af1-8eb4-b54a8cf4e884_3.png,-0.026142826303839684
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_man_holding_a_flying_disc_while_kneeling_photograp_015cf7b1-f9b2-45f4-b704-eea206985a4c_0.png,-0.02949085645377636
